EID,GPU Duration (µs),Input Vertices Read,Input Primitives,GS Primitives,Rasterizer Invocations,Rasterized Primitives,Samples Passed,VS Invocations,TCS Invocations,TES Invocations,GS Invocations,PS Invocations,CS Invocations
515,6.88,27378,9126,0,9126,3022,410034,6510,0,0,0,0,0
516,7.52,24516,8172,0,8172,3067,538652,5796,0,0,0,0,0
517,4.56,27378,9126,0,9126,1738,0,6510,0,0,0,0,0
518,3.92,24516,8172,0,8172,1661,0,5796,0,0,0,0,0
519,1.84466E+17,504,168,0,168,484,0,300,0,0,0,0,0
520,0.00,260712,86904,0,86904,41226,0,73980,0,0,0,0,0
521,0.00,180,60,0,60,200,0,120,0,0,0,0,0
536,0.00,65520,21840,0,21840,5833,277779,20226,0,0,0,0,0
537,0.00,8424,2808,0,2808,731,28261,3198,0,0,0,0,0
538,0.00,39798,13266,0,13266,2766,26648,9462,0,0,0,0,0
539,0.00,24516,8172,0,8172,1929,112560,5796,0,0,0,0,0
540,0.00,1944,648,0,648,532,13874890,780,0,0,0,0,0
541,0.00,5040,1680,0,1680,1401,1222648,3408,0,0,0,0,0
542,0.00,41976,13992,0,13992,8361,48725322,12678,0,0,0,0,0
543,0.00,26208,8736,0,8736,4768,4407451,10500,0,0,0,0,0
544,0.00,52128,17376,0,17376,9455,3821069,19662,0,0,0,0,0
545,0.00,288,96,0,96,172,0,96,0,0,0,0,0
546,0.00,41976,13992,0,13992,8365,0,12678,0,0,0,0,0
547,0.00,19728,6576,0,6576,2352,0,7200,0,0,0,0,0
548,0.00,66240,22080,0,22080,9354,121,38808,0,0,0,0,0
549,0.00,3672,1224,0,1224,880,0,1308,0,0,0,0,0
550,0.00,3672,1224,0,1224,883,0,1284,0,0,0,0,0
551,0.00,2664,888,0,888,726,0,852,0,0,0,0,0
552,0.00,2880,960,0,960,261,0,792,0,0,0,0,0
553,0.00,2016,672,0,672,183,0,744,0,0,0,0,0
554,1.73140E+12,2880,960,0,960,246,0,792,0,0,0,0,0
555,3.20,2016,672,0,672,149,0,744,0,0,0,0,0
556,3.28,2880,960,0,960,267,0,792,0,0,0,0,0
557,3.20,2016,672,0,672,161,0,744,0,0,0,0,0
558,3.24,2880,960,0,960,262,0,792,0,0,0,0,0
559,3.04,2016,672,0,672,168,0,744,0,0,0,0,0
560,3.20,2880,960,0,960,272,0,792,0,0,0,0,0
561,3.16,2016,672,0,672,186,0,744,0,0,0,0,0
562,3.16,2880,960,0,960,266,0,792,0,0,0,0,0
563,3.24,2016,672,0,672,148,0,744,0,0,0,0,0
564,3.28,2880,960,0,960,251,0,792,0,0,0,0,0
565,3.16,2016,672,0,672,119,0,744,0,0,0,0,0
566,3.32,2880,960,0,960,271,0,792,0,0,0,0,0
567,3.08,2016,672,0,672,133,0,744,0,0,0,0,0
568,3.28,2880,960,0,960,267,0,792,0,0,0,0,0
569,3.20,2016,672,0,672,134,0,744,0,0,0,0,0
570,5.20,7920,2640,0,2640,1890,0,5352,0,0,0,0,0
571,16.08,576,192,0,192,296,0,336,0,0,0,0,0
572,12.24,5040,1680,0,1680,1309,0,3408,0,0,0,0,0
573,1.84466E+17,972,324,0,324,396,18219598,396,0,0,0,0,0
574,0.00,4356,1452,0,1452,970,5540071,1908,0,0,0,0,0
575,0.00,432,144,0,144,72,6601,288,0,0,0,0,0
576,0.00,1476,492,0,492,307,431573,588,0,0,0,0,0
577,0.00,432,144,0,144,62,8889,288,0,0,0,0,0
578,5.00,10008,3336,0,3336,1152,165243,4260,0,0,0,0,0
579,10.92,900,300,0,300,424,0,552,0,0,0,0,0
580,11.20,61344,20448,0,20448,5688,584263,35754,0,0,0,0,0
581,1.84466E+17,900,300,0,300,420,427113,552,0,0,0,0,0
582,0.00,90,30,0,30,100,23817085,42,0,0,0,0,0
583,0.00,24480,8160,0,8160,2784,501450,11166,0,0,0,0,0
584,0.00,67248,22416,0,22416,11797,0,23430,0,0,0,0,0
585,0.00,417744,139248,0,139248,38702,6380,145920,0,0,0,0,0
586,0.00,324,108,0,108,72,1952351,216,0,0,0,0,0
587,0.00,1152,384,0,384,632,0,720,0,0,0,0,0
588,0.00,98208,32736,0,32736,9070,0,27000,0,0,0,0,0
589,0.00,500328,166776,0,166776,52421,3679858,136602,0,0,0,0,0
590,0.00,99072,33024,0,33024,9308,0,23208,0,0,0,0,0
591,0.00,99072,33024,0,33024,16496,0,23208,0,0,0,0,0
592,0.00,99072,33024,0,33024,17253,0,23208,0,0,0,0,0
593,0.00,99072,33024,0,33024,9897,28,23208,0,0,0,0,0
594,0.00,99072,33024,0,33024,9372,0,23208,0,0,0,0,0
595,0.00,99072,33024,0,33024,9174,250033,23208,0,0,0,0,0
596,0.00,99072,33024,0,33024,9186,301361,23208,0,0,0,0,0
597,0.00,99072,33024,0,33024,9573,0,23208,0,0,0,0,0
598,0.00,198720,66240,0,66240,15906,408384,56406,0,0,0,0,0
599,0.00,87552,29184,0,29184,17829,6520062,20730,0,0,0,0,0
600,0.00,82944,27648,0,27648,12208,1251318,19668,0,0,0,0,0
601,0.00,87552,29184,0,29184,8282,138267,20730,0,0,0,0,0
602,0.00,87552,29184,0,29184,8990,0,20730,0,0,0,0,0
603,0.00,82944,27648,0,27648,13857,1924204,19668,0,0,0,0,0
604,0.00,87552,29184,0,29184,8595,149849,20730,0,0,0,0,0
605,0.00,82944,27648,0,27648,8938,31118,19668,0,0,0,0,0
606,0.00,87552,29184,0,29184,9279,34425,20730,0,0,0,0,0
607,0.00,82944,27648,0,27648,8984,24451,19668,0,0,0,0,0
608,0.00,87552,29184,0,29184,9191,3134,20730,0,0,0,0,0
609,0.00,144,48,0,48,32,0,96,0,0,0,0,0
610,0.00,89226,29742,0,29742,5397,0,21660,0,0,0,0,0
611,3.04,144,48,0,48,32,0,96,0,0,0,0,0
612,6.36,89226,29742,0,29742,5377,0,21618,0,0,0,0,0
613,2.92,144,48,0,48,32,0,96,0,0,0,0,0
614,6.32,89226,29742,0,29742,5343,0,21660,0,0,0,0,0
615,2.84,144,48,0,48,32,0,96,0,0,0,0,0
616,6.04,89226,29742,0,29742,5439,0,21618,0,0,0,0,0
617,3.56,8424,2808,0,2808,749,0,3198,0,0,0,0,0
618,4.32,39798,13266,0,13266,2519,0,9462,0,0,0,0,0
619,3.40,8424,2808,0,2808,677,0,3198,0,0,0,0,0
620,4.40,39798,13266,0,13266,2457,0,9462,0,0,0,0,0
621,4.68,8424,2808,0,2808,1436,4690,3198,0,0,0,0,0
622,5.36,39798,13266,0,13266,4163,270,9462,0,0,0,0,0
623,4.28,7200,2400,0,2400,1186,66505,2700,0,0,0,0,0
624,5.60,39798,13266,0,13266,4057,39926,9462,0,0,0,0,0
625,3.40,7200,2400,0,2400,525,0,2700,0,0,0,0,0
626,4.04,39798,13266,0,13266,2572,0,9462,0,0,0,0,0
627,3.48,7200,2400,0,2400,539,0,2700,0,0,0,0,0
628,4.32,39798,13266,0,13266,2621,0,9462,0,0,0,0,0
629,3.32,7200,2400,0,2400,619,0,2700,0,0,0,0,0
630,4.64,39798,13266,0,13266,2714,0,9462,0,0,0,0,0
631,8.88,165312,55104,0,55104,12418,169576,39744,0,0,0,0,0
632,3.80,27378,9126,0,9126,1928,0,6510,0,0,0,0,0
633,3.88,24516,8172,0,8172,1904,0,5796,0,0,0,0,0
634,3.96,27378,9126,0,9126,1968,0,6510,0,0,0,0,0
635,4.16,24516,8172,0,8172,1865,0,5796,0,0,0,0,0
636,1.84466E+17,504,168,0,168,472,15960,300,0,0,0,0,0
637,0.00,260712,86904,0,86904,50488,0,73980,0,0,0,0,0
638,0.00,180,60,0,60,196,7980,120,0,0,0,0,0
653,0.00,65520,21840,0,21840,5725,230270,20226,0,0,0,0,0
654,0.00,8424,2808,0,2808,1615,365466,3198,0,0,0,0,0
655,0.00,39798,13266,0,13266,4137,161316,9462,0,0,0,0,0
656,0.00,24516,8172,0,8172,1929,112588,5796,0,0,0,0,0
657,0.00,1944,648,0,648,580,16980579,780,0,0,0,0,0
658,0.00,5040,1680,0,1680,1353,1342127,3408,0,0,0,0,0
659,0.00,41976,13992,0,13992,8405,48729593,12678,0,0,0,0,0
660,0.00,26208,8736,0,8736,4973,6402666,10500,0,0,0,0,0
661,0.00,52128,17376,0,17376,9506,5927671,19662,0,0,0,0,0
662,0.00,288,96,0,96,172,0,96,0,0,0,0,0
663,0.00,41976,13992,0,13992,8564,5305,12678,0,0,0,0,0
664,0.00,19728,6576,0,6576,2326,0,7200,0,0,0,0,0
665,0.00,66240,22080,0,22080,9206,45811,38808,0,0,0,0,0
666,0.00,3672,1224,0,1224,879,0,1308,0,0,0,0,0
667,0.00,3672,1224,0,1224,879,0,1284,0,0,0,0,0
668,0.00,2664,888,0,888,665,0,852,0,0,0,0,0
669,0.00,2880,960,0,960,224,0,792,0,0,0,0,0
670,0.00,2016,672,0,672,199,0,744,0,0,0,0,0
671,0.00,2880,960,0,960,205,0,792,0,0,0,0,0
672,3.20,2016,672,0,672,162,0,744,0,0,0,0,0
673,3.32,2880,960,0,960,226,0,792,0,0,0,0,0
674,3.24,2016,672,0,672,178,0,744,0,0,0,0,0
675,3.24,2880,960,0,960,223,0,792,0,0,0,0,0
676,3.20,2016,672,0,672,185,0,744,0,0,0,0,0
677,3.16,2880,960,0,960,278,0,792,0,0,0,0,0
678,3.04,2016,672,0,672,184,0,744,0,0,0,0,0
679,3.20,2880,960,0,960,244,0,792,0,0,0,0,0
680,3.44,2016,672,0,672,171,0,744,0,0,0,0,0
681,3.40,2880,960,0,960,226,0,792,0,0,0,0,0
682,3.20,2016,672,0,672,141,0,744,0,0,0,0,0
683,3.20,2880,960,0,960,245,0,792,0,0,0,0,0
684,3.04,2016,672,0,672,155,0,744,0,0,0,0,0
685,3.24,2880,960,0,960,244,0,792,0,0,0,0,0
686,3.24,2016,672,0,672,156,0,744,0,0,0,0,0
687,5.64,7920,2640,0,2640,1755,0,5352,0,0,0,0,0
688,16.16,576,192,0,192,296,0,336,0,0,0,0,0
689,12.20,5040,1680,0,1680,1404,0,3408,0,0,0,0,0
690,1.84466E+17,972,324,0,324,376,16912147,396,0,0,0,0,0
691,0.00,4356,1452,0,1452,621,232792,1908,0,0,0,0,0
692,0.00,432,144,0,144,48,0,288,0,0,0,0,0
693,0.00,1476,492,0,492,260,69294,588,0,0,0,0,0
694,3.08,432,144,0,144,47,2,288,0,0,0,0,0
695,1.84466E+17,10008,3336,0,3336,1665,4357089,4260,0,0,0,0,0
696,0.00,900,300,0,300,424,0,552,0,0,0,0,0
697,0.00,61344,20448,0,20448,5817,528828,35754,0,0,0,0,0
698,0.00,900,300,0,300,400,548790,552,0,0,0,0,0
699,0.00,90,30,0,30,100,24459576,42,0,0,0,0,0
700,0.00,24480,8160,0,8160,2703,297358,11166,0,0,0,0,0
701,0.00,67248,22416,0,22416,11959,0,23430,0,0,0,0,0
702,0.00,417744,139248,0,139248,38602,18757,145920,0,0,0,0,0
703,0.00,324,108,0,108,64,41848,216,0,0,0,0,0
704,0.00,1152,384,0,384,632,0,720,0,0,0,0,0
705,0.00,98208,32736,0,32736,8809,0,27000,0,0,0,0,0
706,0.00,500328,166776,0,166776,52299,3333175,136602,0,0,0,0,0
707,0.00,99072,33024,0,33024,9903,0,23208,0,0,0,0,0
708,0.00,99072,33024,0,33024,9598,402305,23208,0,0,0,0,0
709,0.00,99072,33024,0,33024,9580,338825,23208,0,0,0,0,0
710,0.00,99072,33024,0,33024,9875,0,23208,0,0,0,0,0
711,0.00,99072,33024,0,33024,9731,1562,23208,0,0,0,0,0
712,1.84466E+17,99072,33024,0,33024,17752,0,23208,0,0,0,0,0
713,0.00,99072,33024,0,33024,16641,0,23208,0,0,0,0,0
714,0.00,99072,33024,0,33024,9162,2,23208,0,0,0,0,0
715,0.00,198720,66240,0,66240,16032,368497,56406,0,0,0,0,0
716,0.00,87552,29184,0,29184,9660,1450749,20730,0,0,0,0,0
717,0.00,82944,27648,0,27648,9288,1493384,19668,0,0,0,0,0
718,0.00,87552,29184,0,29184,9064,0,20730,0,0,0,0,0
719,0.00,87552,29184,0,29184,8321,217116,20730,0,0,0,0,0
720,0.00,82944,27648,0,27648,9250,1133390,19668,0,0,0,0,0
721,0.00,87552,29184,0,29184,9196,0,20730,0,0,0,0,0
722,0.00,82944,27648,0,27648,12154,2449143,19668,0,0,0,0,0
723,0.00,87552,29184,0,29184,18215,17582434,20730,0,0,0,0,0
724,0.00,82944,27648,0,27648,13314,3226833,19668,0,0,0,0,0
725,0.00,87552,29184,0,29184,8355,207330,20730,0,0,0,0,0
726,0.00,144,48,0,48,32,0,96,0,0,0,0,0
727,6.08,89226,29742,0,29742,5515,0,21660,0,0,0,0,0
728,3.00,144,48,0,48,32,0,96,0,0,0,0,0
729,6.16,89226,29742,0,29742,5387,0,21618,0,0,0,0,0
730,2.96,144,48,0,48,48,0,96,0,0,0,0,0
731,6.36,89226,29742,0,29742,5676,0,21660,0,0,0,0,0
732,2.96,144,48,0,48,32,0,96,0,0,0,0,0
733,6.40,89226,29742,0,29742,5528,0,21618,0,0,0,0,0
734,3.68,8424,2808,0,2808,755,0,3198,0,0,0,0,0
735,4.40,39798,13266,0,13266,2487,0,9462,0,0,0,0,0
736,3.80,8424,2808,0,2808,733,0,3198,0,0,0,0,0
737,4.40,39798,13266,0,13266,2501,0,9462,0,0,0,0,0
738,3.60,8424,2808,0,2808,753,0,3198,0,0,0,0,0
739,4.12,39798,13266,0,13266,2795,0,9462,0,0,0,0,0
740,3.40,7200,2400,0,2400,602,0,2700,0,0,0,0,0
741,4.16,39798,13266,0,13266,2764,0,9462,0,0,0,0,0
742,3.36,7200,2400,0,2400,527,0,2700,0,0,0,0,0
743,4.12,39798,13266,0,13266,2575,0,9462,0,0,0,0,0
744,3.40,7200,2400,0,2400,513,0,2700,0,0,0,0,0
745,4.36,39798,13266,0,13266,2516,0,9462,0,0,0,0,0
746,4.44,7200,2400,0,2400,1472,103941,2700,0,0,0,0,0
747,6.20,39798,13266,0,13266,4075,38350,9462,0,0,0,0,0
748,9.04,165312,55104,0,55104,12578,169845,39744,0,0,0,0,0
749,3.72,27378,9126,0,9126,1932,0,6510,0,0,0,0,0
750,3.88,24516,8172,0,8172,1912,166,5796,0,0,0,0,0
751,4.08,27378,9126,0,9126,1965,0,6510,0,0,0,0,0
752,4.16,24516,8172,0,8172,1864,672,5796,0,0,0,0,0
753,1.84466E+17,504,168,0,168,472,0,300,0,0,0,0,0
754,0.00,260712,86904,0,86904,45846,0,73980,0,0,0,0,0
755,0.00,180,60,0,60,196,0,120,0,0,0,0,0
770,0.00,65520,21840,0,21840,4149,26606,20226,0,0,0,0,0
771,0.00,8424,2808,0,2808,734,8813,3198,0,0,0,0,0
772,0.00,39798,13266,0,13266,2383,12571,9462,0,0,0,0,0
773,0.00,24516,8172,0,8172,3124,649000,5796,0,0,0,0,0
774,0.00,1944,648,0,648,505,5678927,780,0,0,0,0,0
775,0.00,5040,1680,0,1680,1162,375403,3408,0,0,0,0,0
776,0.00,41976,13992,0,13992,6886,37757122,12678,0,0,0,0,0
777,0.00,26208,8736,0,8736,2945,765374,10500,0,0,0,0,0
778,0.00,52128,17376,0,17376,7517,755458,19662,0,0,0,0,0
779,0.00,288,96,0,96,112,0,96,0,0,0,0,0
780,0.00,41976,13992,0,13992,7049,41426,12678,0,0,0,0,0
781,0.00,19728,6576,0,6576,2300,0,7200,0,0,0,0,0
782,0.00,66240,22080,0,22080,7622,48744,38808,0,0,0,0,0
783,0.00,3672,1224,0,1224,951,0,1308,0,0,0,0,0
784,0.00,3672,1224,0,1224,946,106,1284,0,0,0,0,0
785,0.00,2664,888,0,888,652,0,852,0,0,0,0,0
786,1.73140E+12,2880,960,0,960,210,0,792,0,0,0,0,0
787,3.08,2016,672,0,672,112,0,744,0,0,0,0,0
788,3.04,2880,960,0,960,215,0,792,0,0,0,0,0
789,3.08,2016,672,0,672,160,0,744,0,0,0,0,0
790,3.20,2880,960,0,960,259,0,792,0,0,0,0,0
791,3.08,2016,672,0,672,132,0,744,0,0,0,0,0
792,3.24,2880,960,0,960,256,0,792,0,0,0,0,0
793,3.12,2016,672,0,672,154,0,744,0,0,0,0,0
794,3.24,2880,960,0,960,272,0,792,0,0,0,0,0
795,3.24,2016,672,0,672,162,0,744,0,0,0,0,0
796,3.00,2880,960,0,960,233,0,792,0,0,0,0,0
797,3.12,2016,672,0,672,153,0,744,0,0,0,0,0
798,3.20,2880,960,0,960,215,0,792,0,0,0,0,0
799,3.08,2016,672,0,672,181,0,744,0,0,0,0,0
800,3.20,2880,960,0,960,261,0,792,0,0,0,0,0
801,3.16,2016,672,0,672,115,0,744,0,0,0,0,0
802,3.20,2880,960,0,960,258,0,792,0,0,0,0,0
803,3.32,2016,672,0,672,135,0,744,0,0,0,0,0
804,4.20,7920,2640,0,2640,1364,0,5352,0,0,0,0,0
805,6.88,576,192,0,192,216,0,336,0,0,0,0,0
806,6.16,5040,1680,0,1680,1169,0,3408,0,0,0,0,0
807,1.84466E+17,972,324,0,324,431,35966402,396,0,0,0,0,0
808,0.00,4356,1452,0,1452,512,77440,1908,0,0,0,0,0
809,0.00,432,144,0,144,54,982,288,0,0,0,0,0
810,0.00,1476,492,0,492,140,5339,588,0,0,0,0,0
811,3.08,432,144,0,144,41,205,288,0,0,0,0,0
812,4.92,10008,3336,0,3336,1033,151999,4260,0,0,0,0,0
813,11.40,900,300,0,300,424,0,552,0,0,0,0,0
814,10.40,61344,20448,0,20448,5597,672660,35754,0,0,0,0,0
815,14.12,900,300,0,300,440,1266349,552,0,0,0,0,0
816,0.00,90,30,0,30,92,26128486,42,0,0,0,0,0
817,0.00,24480,8160,0,8160,3202,5377286,11166,0,0,0,0,0
818,0.00,67248,22416,0,22416,8767,1209,23430,0,0,0,0,0
819,0.00,417744,139248,0,139248,31537,24575,145920,0,0,0,0,0
820,0.00,324,108,0,108,53,3626,216,0,0,0,0,0
821,0.00,1152,384,0,384,432,0,720,0,0,0,0,0
822,0.00,98208,32736,0,32736,7052,0,27000,0,0,0,0,0
823,0.00,500328,166776,0,166776,36848,374208,136602,0,0,0,0,0
824,0.00,99072,33024,0,33024,9429,1168,23208,0,0,0,0,0
825,0.00,99072,33024,0,33024,7522,0,23208,0,0,0,0,0
826,0.00,99072,33024,0,33024,6801,0,23208,0,0,0,0,0
827,0.00,99072,33024,0,33024,6150,0,23208,0,0,0,0,0
828,0.00,99072,33024,0,33024,6639,235,23208,0,0,0,0,0
829,0.00,99072,33024,0,33024,7136,47115,23208,0,0,0,0,0
830,1.73140E+12,99072,33024,0,33024,8080,48406,23208,0,0,0,0,0
831,7.80,99072,33024,0,33024,9908,0,23208,0,0,0,0,0
832,1.84466E+17,198720,66240,0,66240,12942,55005,56406,0,0,0,0,0
833,0.00,87552,29184,0,29184,7149,20408,20730,0,0,0,0,0
834,0.00,82944,27648,0,27648,8078,95730,19668,0,0,0,0,0
835,0.00,87552,29184,0,29184,12255,1252798,20730,0,0,0,0,0
836,0.00,87552,29184,0,29184,9237,456205,20730,0,0,0,0,0
837,0.00,82944,27648,0,27648,6154,2698,19668,0,0,0,0,0
838,0.00,87552,29184,0,29184,5757,1939,20730,0,0,0,0,0
839,0.00,82944,27648,0,27648,8634,0,19668,0,0,0,0,0
840,0.00,87552,29184,0,29184,7283,0,20730,0,0,0,0,0
841,0.00,82944,27648,0,27648,6300,0,19668,0,0,0,0,0
842,1.73140E+12,87552,29184,0,29184,6002,0,20730,0,0,0,0,0
843,2.84,144,48,0,48,24,0,96,0,0,0,0,0
844,6.20,89226,29742,0,29742,3370,0,21660,0,0,0,0,0
845,2.92,144,48,0,48,32,0,96,0,0,0,0,0
